Gender,Country,Occupation,self_employed,family_history,treatment,Days_Indoors,Growing_Stress,Changes_Habits,Mental_Health_History,Mood_Swings,Coping_Struggles,Work_Interest,Social_Weakness
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Costa Rica,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,Yes,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,France,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Russia,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Sweden,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,South Africa,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,Yes,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,Yes,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Switzerland,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Belgium,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,New Zealand,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Brazil,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,India,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Finland,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,New Zealand,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Brazil,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Netherlands,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Israel,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Italy,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Israel,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Netherlands,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,Yes,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Bosnia and Herzegovina,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,New Zealand,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Sweden,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,New Zealand,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Netherlands,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Singapore,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Singapore,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Australia,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Nigeria,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Italy,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Ireland,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Russia,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Canada,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,India,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,Yes,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,France,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,Yes,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Germany,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Netherlands,Others,No,Yes,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United Kingdom,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,United States,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,South Africa,Others,No,No,No,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
Male,Switzerland,Others,No,Yes,Yes,15-30 days,Maybe,No,Yes,Medium,No,Maybe,No
